284,CDFH3301062012000003,영업/정상,영업중,02-795-4698,140893,서울특별시 용산구 한남동 740-1번지 ,"서울특별시 용산구 이태원로 267, 2층 (한남동)",04348,프라이빗 웰니스,체력단련장업,사립
285,CDFH3301062013000001,영업/정상,영업중,070-4530-4566,140889,서울특별시 용산구 한남동 79-3번지 ,"서울특별시 용산구 대사관로 76, 4층 3호 (한남동)",04410,H 스튜디오,체력단련장업,사립
286,CDFH3301062013000004,영업/정상,영업중,02-749-9994,140854,서울특별시 용산구 이촌동 302-52번지 ,"서울특별시 용산구 이촌로 200, 301, 305호 (이촌동, LG프라자)",04427,반트짐,체력단련장업,사립
287,CDFH3301062006000003,영업/정상,영업중,02-792-0002,,서울특별시 용산구 한강로3가 40-713번지 4층 ,서울특별시 용산구 한강대로21나길 40 (한강로3가),04378,드래곤힐스파휘트니스클럽,체력단련장업,사립
288,CDFH3301062007000001,영업/정상,영업중,02-705-0022,,서울특별시 용산구 한강로3가 16-85번지 GS한강에클라트 ,"서울특별시 용산구 이촌로 1, 지하1층 (한강로3가, GS한강에클라트)",04373,GOTO 용산점,체력단련장업,사립
289,CDFH3301061994000003,영업/정상,영업중,02-777-3579,,서울특별시 용산구 용산동2가 23번지 ,"서울특별시 용산구 신흥로 72 (용산동2가, 남산헬스)",04339,AK운동맞춤센터,체력단련장업,사립
290,CDFH3301061991000002,폐업,폐업,797-3402,,서울특별시 용산구 이태원동 130-34번지 지하2층 ,서울특별시 용산구 보광로 123 (이태원동),04391,용헬스클럽,체력단련장업,사립
291,CDFH3301062010000002,폐업,폐업,,,서울특별시 용산구 이태원동 651번지 ,서울특별시 용산구 녹사평대로 238 (이태원동),04343,Studio-X-Fitness,체력단련장업,사립
292,CDFH3301062017000001,폐업,폐업,070-7630-1531,,서울특별시 용산구 원효로2가 2-3번지 ,"서울특별시 용산구 원효로 214, 4층 (원효로2가)",04368,좋은습관 피티 스튜디오,체력단련장업,사립
293,CDFH3301062018000001,폐업,폐업,02-792-1030,,서울특별시 용산구 남영동 61-6번지 ,"서울특별시 용산구 한강대로 280-2, 3층 (남영동)",04352,에이본 휘트니스,체력단련장업,사립
294,CDFH3301062013000008,폐업,폐업,790-0801,140886,서울특별시 용산구 한남동 76-42번지 ,"서울특별시 용산구 한남대로 59, 지하1층 (한남동, 남한빌딩)",04401,리복 크로스핏 센티널 원Ⅱ,체력단련장업,사립
295,CDFH3301062014000006,폐업,폐업,792-2102,140892,서울특별시 용산구 한남동 683-141번지 ,"서울특별시 용산구 이태원로 244, 2층 (한남동)",140892,gymin korea,체력단련장업,사립
296,CDFH3301062016000001,폐업,폐업,,,서울특별시 용산구 갈월동 69-109번지 ,"서울특별시 용산구 한강대로 313, 지하2층 (갈월동)",04320,패스트앤슬로우 컨설팅그룹,체력단련장업,사립
297,CDFH3301062016000003,폐업,폐업,,,서울특별시 용산구 원효로1가 39-10번지 ,"서울특별시 용산구 원효로 259-1, 2층 (원효로1가)",04314,칼라퍼스널 트레이닝,체력단련장업,사립
298,CDFH3301062012000004,폐업,폐업,,140807,서울특별시 용산구 갈월동 89-14번지 ,"서울특별시 용산구 한강대로 275-1, 1층 (갈월동)",140807,ACE휘트니스,체력단련장업,사립
299,CDFH3301062013000002,폐업,폐업,,140160,서울특별시 용산구 남영동 65-3번지 ,서울특별시 용산구 한강대로 278-8 (남영동),04352,라이더훌라스포츠센타,체력단련장업,사립
300,CDFH3301062013000003,폐업,폐업,,140884,서울특별시 용산구 한남동 261-6번지 ,"서울특별시 용산구 독서당로 67, 4층 1호 (한남동)",140884,코어짐(core gym)3호점,체력단련장업,사립
